,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
24273,20557,23.0,4.9,Windy,Low,2,Buffet,scooter,0.0,No,Metropolitian,13,13267.288251781894
24274,34454,35.0,4.8,Fog,Medium,1,Buffet,scooter,1.0,No,Metropolitian,19,13267.288251781894
24275,23418,29.0,4.6,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,16,13267.288251781894
24276,34691,31.0,5.0,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,21,13267.288251781894
24277,21725,38.0,4.7,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,20,13267.288251781894
24278,29612,30.0,4.1,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,34,13261.258802970387
24279,9808,33.0,4.6,Sunny,Low,2,Snack,motorcycle,1.0,No,Urban,20,13261.258802970387
24280,16160,21.0,5.0,Sunny,Jam,1,Meal,scooter,0.0,No,Metropolitian,17,13261.258802970387
24281,32322,32.0,4.9,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,30,13261.258802970387
24282,45482,30.0,4.6,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,30,13261.258802970387
24283,1128,22.0,4.4,Fog,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,39,13261.258802970387
24284,22,26.0,4.3,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Urban,21,13261.258802970387
24285,34535,34.0,4.6,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,,18,13261.258802970387
24286,33262,30.0,4.2,Stormy,Low,0,Snack,motorcycle,2.0,No,Metropolitian,34,13261.258802970387
24287,37121,34.0,4.2,Stormy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,45,13261.258802970387
24288,11576,39.0,4.5,Fog,Jam,0,Drinks,motorcycle,2.0,Yes,Metropolitian,46,13259.830914259883
24289,20886,27.0,4.8,Cloudy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,14,13259.830914259883
24290,3980,,,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,25,13259.830914259883
24291,15457,20.0,4.5,Sunny,Jam,1,Meal,scooter,0.0,No,Urban,10,13259.830914259883
24292,10774,33.0,4.1,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,29,13259.830914259883
24293,18547,32.0,4.5,Sandstorms,Low,0,Meal,motorcycle,0.0,No,,29,13259.830914259883
24294,42456,34.0,4.8,Sunny,High,0,Buffet,motorcycle,1.0,No,Metropolitian,20,13259.830914259883
24295,19280,23.0,4.9,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,26,13259.830914259883
24296,27408,29.0,4.6,Cloudy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,28,13259.830914259883
24297,31817,28.0,4.5,Sandstorms,High,2,Drinks,scooter,1.0,No,Urban,23,13259.164051126087
24298,5310,21.0,2.8,Sunny,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,35,13259.164051126087
24299,14515,,,,,3,Snack,scooter,0.0,No,Metropolitian,27,13259.164051126087
24300,2925,25.0,4.9,Cloudy,Low,1,Meal,scooter,1.0,No,Urban,12,13259.164051126087
24301,7450,21.0,4.5,Windy,Jam,2,Meal,scooter,0.0,No,Urban,14,13259.164051126087
24302,25451,36.0,4.0,Cloudy,Jam,1,Snack,scooter,0.0,No,Metropolitian,34,13259.164051126087
24303,3195,25.0,4.1,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,19,13259.164051126087
24304,33055,39.0,4.9,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,16,13259.164051126087
24305,43651,37.0,3.7,Stormy,Jam,2,Snack,electric_scooter,2.0,No,Metropolitian,37,13259.164051126087
24306,28605,38.0,4.8,Fog,Low,1,Drinks,motorcycle,0.0,No,Urban,18,13259.164051126087
24307,8050,36.0,3.5,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,32,13259.164051126087
24308,4369,38.0,4.8,Fog,High,2,Meal,electric_scooter,1.0,No,Metropolitian,29,13259.164051126087
24309,7248,30.0,4.3,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,33,13259.164051126087
24310,11213,26.0,4.7,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25,13259.164051126087
24311,13189,31.0,4.7,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26,13256.159383189497
24312,37506,23.0,4.8,Windy,Jam,1,Snack,scooter,1.0,No,Urban,15,13256.159383189497
24313,20621,33.0,4.8,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Urban,30,13256.159383189497
24314,29790,23.0,4.9,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Urban,15,13256.159383189497
24315,37403,34.0,4.7,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,15,13256.159383189497
24316,26427,23.0,4.6,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,15,13256.159383189497
24317,27032,27.0,4.9,Stormy,Low,1,Buffet,motorcycle,1.0,No,Urban,16,13256.159383189497
24318,36375,32.0,3.7,Stormy,Jam,2,Snack,motorcycle,2.0,No,Metropolitian,38,13256.159383189497
24319,794,34.0,4.5,Windy,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,26,13256.159383189497
24320,11937,34.0,4.6,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,30,13256.159383189497
24321,21219,36.0,4.9,Stormy,Low,1,Snack,scooter,1.0,No,Metropolitian,26,13256.159383189497
24322,27378,28.0,4.7,Cloudy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,26,13256.159383189497
24323,37239,30.0,4.9,Sunny,Medium,2,Drinks,electric_scooter,1.0,No,Urban,23,13243.639252002773
24324,6661,30.0,4.6,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,19,13243.639252002773
24325,16693,29.0,4.9,Sunny,Jam,1,Meal,scooter,0.0,No,Urban,10,13243.639252002773
24326,15225,33.0,4.7,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,28,13243.639252002773
24327,11692,37.0,3.8,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,41,13243.639252002773
24328,38720,37.0,4.8,Fog,Low,2,Buffet,scooter,1.0,No,Urban,19,13243.639252002773
24329,3042,27.0,5.0,Fog,Low,1,Meal,motorcycle,0.0,No,Urban,24,13243.639252002773
24330,27201,,,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,13,13243.639252002773
24331,17427,34.0,4.2,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,34,13243.639252002773
24332,14604,36.0,4.7,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,30,13242.202960219125
24333,9487,31.0,4.6,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,26,13242.202960219125
24334,26252,21.0,4.6,Fog,Low,2,Buffet,scooter,0.0,No,Urban,20,13242.202960219125
24335,38057,25.0,4.6,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,29,13242.202960219125
24336,7386,39.0,4.9,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,23,13242.202960219125
24337,18228,34.0,4.4,Stormy,Medium,0,Meal,motorcycle,1.0,No,Urban,34,13242.202960219125
24338,44495,38.0,4.9,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,27,13242.202960219125
24339,24464,20.0,4.8,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,15,13242.202960219125
24340,20434,24.0,4.7,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,25,13242.202960219125
24341,21409,36.0,4.7,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,40,13242.202960219125
24342,11573,32.0,5.0,Cloudy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,31,13242.202960219125
24343,31340,24.0,4.6,Fog,High,2,Snack,scooter,1.0,No,Metropolitian,21,13242.202960219125
24344,11553,21.0,5.0,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Urban,45,13219.03131394763
24345,7331,20.0,4.9,Windy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,27,13203.8271320821
24346,5271,23.0,4.7,Sunny,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,14,13203.8271320821
24347,33043,39.0,4.6,Sandstorms,Medium,2,Meal,scooter,1.0,No,Urban,30,13203.8271320821
24348,19076,21.0,4.7,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,21,13203.8271320821
24349,39528,34.0,4.9,Fog,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,15,13203.8271320821
24350,6611,25.0,4.8,Cloudy,Low,2,Drinks,scooter,1.0,No,Urban,28,13203.8271320821
24351,37272,35.0,4.4,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,45,13203.8271320821
24352,30543,34.0,4.0,Sandstorms,Jam,2,Snack,scooter,0.0,No,Metropolitian,32,13203.8271320821
24353,34382,33.0,4.6,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,53,13203.8271320821
24354,44695,27.0,4.9,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,17,13203.8271320821
24355,38326,31.0,4.9,Sunny,Jam,2,Buffet,scooter,0.0,No,Metropolitian,17,13203.8271320821
24356,25130,32.0,4.6,Windy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,31,13203.8271320821
24357,6829,33.0,4.4,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,27,13203.8271320821
24358,44765,26.0,4.6,Windy,High,1,Meal,scooter,,No,Metropolitian,17,13203.8271320821
24359,4176,29.0,4.8,Sunny,Medium,2,Meal,scooter,0.0,No,Metropolitian,10,13203.8271320821
24360,18620,30.0,4.5,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,15,13203.8271320821
24361,2853,33.0,4.7,Stormy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,29,13203.8271320821
24362,16108,26.0,4.9,Fog,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,32,13203.8271320821
24363,14035,39.0,4.2,Stormy,Jam,0,Meal,motorcycle,1.0,No,Urban,45,13196.951481507025
24364,25156,32.0,4.5,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,40,13196.951481507025
24365,10346,26.0,4.6,Fog,High,2,Meal,electric_scooter,1.0,No,Metropolitian,30,13196.951481507025
24366,16352,38.0,4.6,Fog,Medium,2,Drinks,electric_scooter,1.0,No,Urban,15,13196.951481507025
24367,26367,20.0,5.0,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,37,13196.951481507025
24368,10236,31.0,4.7,Sunny,Medium,2,Drinks,motorcycle,1.0,No,Urban,21,13196.951481507025
24369,43480,22.0,4.3,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Urban,43,13196.951481507025
24370,28670,28.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,18,13196.951481507025
24371,4314,23.0,4.6,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,13196.951481507025
24372,15051,39.0,4.1,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,39,13196.951481507025
24373,18006,,,Fog,High,2,Meal,scooter,1.0,No,Metropolitian,32,13196.951481507025
24374,8076,27.0,4.9,Sunny,Medium,1,Buffet,scooter,1.0,No,Urban,17,13196.951481507025
24375,38246,31.0,5.0,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,28,13196.951481507025
24376,38303,32.0,4.2,Fog,Jam,2,Meal,electric_scooter,2.0,No,Metropolitian,49,13196.951481507025
24377,22266,23.0,4.6,Cloudy,Medium,0,Meal,motorcycle,,No,Urban,34,13195.199515845225
24378,3515,20.0,3.5,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,32,13195.199515845225
24379,35151,38.0,4.8,Windy,Jam,0,Drinks,motorcycle,1.0,No,Semi-Urban,49,13195.199515845225
24380,28390,35.0,4.7,Sunny,Medium,2,Snack,scooter,1.0,No,Urban,17,13195.199515845225
24381,5767,20.0,4.8,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,13,13195.199515845225
24382,41296,23.0,4.7,Fog,High,2,Snack,electric_scooter,1.0,No,Metropolitian,25,13195.199515845225
24383,29805,23.0,4.7,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,28,13195.199515845225
24384,32788,26.0,4.6,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,13,13195.199515845225
24385,40258,35.0,5.0,Fog,High,2,Meal,electric_scooter,1.0,No,Metropolitian,26,13195.199515845225
24386,21770,21.0,4.9,Sunny,Medium,2,Buffet,electric_scooter,0.0,No,Urban,15,13195.199515845225
24387,40170,33.0,4.7,Sunny,Low,2,Drinks,motorcycle,0.0,No,Urban,16,13195.199515845225
24388,11346,35.0,4.8,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,13195.199515845225
24389,40134,32.0,4.9,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,13193.418327630932
24390,21832,38.0,4.8,Sandstorms,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,26,13193.418327630932
24391,2682,,,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,21,13193.418327630932
24392,43381,28.0,4.6,Fog,Medium,2,Drinks,scooter,1.0,No,Urban,25,13193.418327630932
24393,3055,22.0,4.9,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,34,13193.418327630932
24394,37748,36.0,4.6,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,29,13193.418327630932
24395,863,37.0,4.1,Sunny,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,38,13193.418327630932
24396,12582,36.0,4.8,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,28,13193.418327630932
24397,9404,24.0,4.9,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,13187.368471438538
24398,34576,28.0,4.9,Sandstorms,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,20,13187.368471438538
24399,39631,34.0,5.0,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,30,13187.368471438538
24400,22480,35.0,4.7,Windy,Low,2,Buffet,scooter,0.0,No,Urban,28,13187.368471438538
24401,6928,38.0,5.0,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,27,13187.368471438538
24402,2466,23.0,4.4,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,32,13187.368471438538
24403,20600,21.0,4.0,Fog,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,35,13187.368471438538
24404,25702,30.0,4.7,Fog,High,1,Drinks,scooter,1.0,No,Metropolitian,25,13187.368471438538
24405,23487,20.0,4.2,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,17,13187.368471438538
24406,5375,38.0,4.9,Sunny,Jam,1,Buffet,scooter,1.0,No,Urban,29,13187.368471438538
24407,20014,31.0,4.7,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,13187.368471438538
24408,1439,39.0,4.1,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,31,13185.935747560994
24409,18095,31.0,4.6,Sunny,Jam,2,Snack,scooter,0.0,No,Urban,15,13185.935747560994
24410,13222,39.0,4.7,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,18,13185.935747560994
24411,21173,30.0,3.7,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,32,13185.935747560994
24412,40007,21.0,4.9,Stormy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,16,13185.935747560994
24413,35672,32.0,4.8,Cloudy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,16,13185.935747560994
24414,25046,33.0,4.7,Cloudy,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,43,13185.935747560994
24415,36878,20.0,4.5,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,18,13185.935747560994
24416,32500,27.0,4.6,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Urban,31,13185.935747560994
24417,20641,22.0,4.8,Sandstorms,Medium,0,Meal,motorcycle,2.0,No,Urban,38,13185.935747560994
24418,13665,39.0,4.2,Cloudy,Jam,1,Meal,scooter,0.0,No,Urban,37,13185.935747560994
24419,40283,20.0,4.8,Stormy,High,2,Snack,scooter,0.0,No,Metropolitian,16,13185.935747560994
24420,35140,36.0,4.8,Cloudy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,26,13185.266625968568
24421,27009,,,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,24,13185.266625968568
24422,23466,34.0,4.8,Cloudy,Jam,0,Snack,motorcycle,0.0,No,Urban,28,13185.266625968568
24423,11977,30.0,4.2,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,30,13185.266625968568
24424,2673,39.0,4.8,Fog,High,0,Buffet,motorcycle,0.0,No,Metropolitian,34,13185.266625968568
24425,28484,34.0,5.0,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,30,13185.266625968568
24426,29613,26.0,4.8,Sunny,Medium,2,Meal,scooter,0.0,No,Urban,19,13185.266625968568
24427,31036,20.0,4.7,Fog,Low,2,Drinks,scooter,1.0,No,Urban,19,13185.266625968568
24428,23489,25.0,4.5,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,27,13185.266625968568
24429,42117,32.0,4.9,Fog,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,28,13185.266625968568
24430,45060,35.0,4.9,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,28,13185.266625968568
24431,19995,39.0,4.6,Cloudy,Low,2,Snack,electric_scooter,0.0,No,Urban,19,13185.266625968568
24432,36366,30.0,4.8,Stormy,Low,2,Snack,scooter,1.0,No,Metropolitian,26,13182.251586848626
24433,36752,26.0,4.0,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,35,13182.251586848626
24434,40736,36.0,4.2,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,13182.251586848626
24435,23450,29.0,4.9,Stormy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,24,13182.251586848626
24436,337,34.0,4.8,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,27,13182.251586848626
24437,37516,27.0,4.9,Windy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,18,13182.251586848626
24438,20388,34.0,4.7,Windy,Jam,1,Meal,scooter,1.0,No,Urban,30,13182.251586848626
24439,1942,32.0,3.9,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,40,13182.251586848626
24440,27068,39.0,4.6,Cloudy,Low,1,Meal,scooter,1.0,No,Urban,15,13182.251586848626
24441,1913,26.0,4.6,Sandstorms,Jam,2,Meal,electric_scooter,0.0,No,Urban,15,13182.251586848626
24442,13898,20.0,4.5,Sandstorms,Low,2,Meal,scooter,1.0,No,Urban,11,13169.689194489594
24443,8915,34.0,4.1,Windy,Low,0,Buffet,motorcycle,0.0,No,Urban,25,13169.689194489594
24444,7771,34.0,4.7,Sandstorms,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,30,13169.689194489594
24445,23401,36.0,4.8,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,24,13169.689194489594
24446,21682,31.0,4.8,Sunny,Medium,2,Snack,scooter,1.0,No,Metropolitian,19,13169.689194489594
24447,23645,38.0,4.2,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,34,13169.689194489594
24448,32539,26.0,4.9,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,23,13169.689194489594
24449,16417,27.0,4.6,Fog,High,2,Snack,scooter,0.0,No,Metropolitian,33,13169.689194489594
24450,23221,22.0,4.5,Sandstorms,Medium,1,Drinks,scooter,0.0,No,Metropolitian,21,13169.689194489594
24451,39798,34.0,4.9,Windy,Low,1,Buffet,motorcycle,1.0,No,,19,13169.689194489594
24452,1076,38.0,4.5,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,36,13169.689194489594
24453,29006,25.0,4.8,Cloudy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,24,13169.689194489594
24454,29811,39.0,4.7,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,24,13169.689194489594
24455,5399,25.0,4.6,Sandstorms,Medium,2,Snack,scooter,1.0,No,Urban,18,13169.689194489594
24456,14263,34.0,4.4,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,31,13169.689194489594
24457,35731,35.0,4.6,Fog,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,30,13168.24802806334
24458,16267,26.0,4.7,Sandstorms,Jam,2,Drinks,scooter,0.0,No,Metropolitian,18,13168.24802806334
24459,35073,34.0,4.6,Cloudy,Low,2,Meal,motorcycle,1.0,No,Urban,18,13168.24802806334
24460,33357,37.0,5.0,Stormy,Low,1,Buffet,motorcycle,1.0,No,Urban,21,13168.24802806334
24461,36429,28.0,4.7,Cloudy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,10,13168.24802806334
24462,8271,25.0,4.9,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,16,13168.24802806334
24463,39770,35.0,4.7,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,24,13168.24802806334
24464,7897,25.0,4.9,Cloudy,High,2,Snack,electric_scooter,1.0,No,Urban,22,13168.24802806334
24465,3199,25.0,4.7,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,22,13168.24802806334
24466,37883,25.0,5.0,Fog,Medium,1,Drinks,motorcycle,1.0,No,Urban,13,13168.24802806334
24467,14863,36.0,4.1,Sandstorms,Jam,1,Meal,scooter,1.0,No,Urban,31,13168.24802806334
24468,40844,37.0,4.6,Fog,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,15,13129.741427400048
24469,27482,25.0,5.0,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,35,13129.741427400048
24470,38012,35.0,4.9,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30,13129.741427400048
24471,3324,23.0,4.7,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,19,13129.741427400048
24472,26279,25.0,4.9,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,16,13129.741427400048
24473,10196,31.0,4.7,Sunny,Low,2,Meal,scooter,0.0,No,Metropolitian,27,13129.741427400048
24474,30924,36.0,5.0,Sunny,Jam,1,Snack,scooter,1.0,No,Urban,19,13129.741427400048
24475,3743,26.0,5.0,Sandstorms,High,1,Buffet,motorcycle,1.0,No,,15,13129.741427400048
24476,34345,24.0,4.7,Stormy,Low,1,Drinks,motorcycle,,No,Metropolitian,19,13129.741427400048
24477,44223,35.0,4.8,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,13129.741427400048
24478,27387,37.0,4.2,Cloudy,Jam,2,Drinks,scooter,2.0,Yes,Metropolitian,47,13129.741427400048
24479,41547,22.0,4.6,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,42,13129.741427400048
24480,28779,28.0,4.8,Stormy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,26,13129.741427400048
24481,27157,21.0,4.7,Stormy,Low,1,Meal,scooter,0.0,No,Urban,18,13122.842312789195
24482,29665,20.0,4.8,Windy,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,18,13122.842312789195
24483,35902,21.0,4.8,Windy,Jam,1,Meal,scooter,0.0,No,Metropolitian,17,13122.842312789195
24484,19911,27.0,4.7,Sandstorms,Medium,1,Buffet,scooter,0.0,No,Metropolitian,23,13122.842312789195
24485,7440,20.0,4.7,Sunny,Medium,1,Buffet,motorcycle,0.0,,Urban,14,13122.842312789195
24486,29751,36.0,4.4,Stormy,Jam,2,Snack,motorcycle,2.0,No,Metropolitian,41,13122.842312789195
24487,11231,30.0,4.9,Sunny,High,1,Meal,motorcycle,1.0,No,Urban,19,13122.842312789195
24488,40952,29.0,4.9,Cloudy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,32,13122.842312789195
24489,997,,,Sandstorms,Medium,2,Meal,scooter,1.0,No,Urban,20,13122.842312789195
24490,24760,32.0,4.4,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,33,13122.842312789195
24491,18676,24.0,4.9,Fog,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,38,13122.842312789195
24492,25774,21.0,4.7,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,29,13121.084364969884
24493,7176,36.0,4.6,Windy,Jam,2,Drinks,motorcycle,0.0,No,Urban,33,13121.084364969884
24494,2124,33.0,4.7,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,41,13121.084364969884
24495,22043,20.0,4.9,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,12,13121.084364969884
24496,17116,25.0,4.9,Cloudy,High,1,Drinks,scooter,1.0,No,Urban,30,13121.084364969884
24497,10169,36.0,4.4,Stormy,High,0,Snack,motorcycle,,No,Urban,37,13121.084364969884
24498,21580,27.0,4.0,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,33,13121.084364969884
24499,27407,28.0,5.0,Stormy,Jam,0,Snack,motorcycle,0.0,No,Urban,35,13121.084364969884
24500,32847,30.0,4.7,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,21,13121.084364969884
24501,4561,20.0,4.6,Stormy,Jam,1,Meal,scooter,1.0,No,Urban,16,13121.084364969884
24502,18715,28.0,4.6,Stormy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,17,13121.084364969884
24503,20890,32.0,4.9,Cloudy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,17,13121.084364969884
24504,11025,25.0,4.5,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,15,13119.29709341965
24505,32695,38.0,4.5,Windy,Medium,1,Meal,scooter,2.0,No,Metropolitian,37,13119.29709341965
24506,12683,,,Windy,Medium,0,Snack,motorcycle,,No,Urban,42,13119.29709341965
24507,29756,20.0,4.0,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,18,13119.29709341965
24508,303,33.0,4.8,Sandstorms,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,28,13119.29709341965
24509,20542,36.0,5.0,Sunny,Low,1,Buffet,scooter,0.0,No,Metropolitian,14,13119.29709341965
24510,25459,20.0,4.9,Stormy,Low,1,Buffet,scooter,0.0,No,Urban,10,13119.29709341965
24511,36614,36.0,4.7,Sunny,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,18,13119.29709341965
24512,6617,33.0,4.3,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,28,13119.29709341965
24513,25167,21.0,4.9,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,27,13119.29709341965
24514,23218,34.0,4.9,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,13119.29709341965
24515,16167,25.0,5.0,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,34,13113.226564477447
24516,35841,39.0,5.0,Windy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,32,13113.226564477447
24517,14037,,,Sunny,Low,2,Buffet,scooter,1.0,No,Urban,35,13113.226564477447
24518,14974,28.0,4.6,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,15,13113.226564477447
